gene_id	TPM	file_accession
ENSG00000057019	1.63	ENCFF016CBS
ENSG00000057252	1.28	ENCFF016CBS
ENSG00000057608	13.69	ENCFF016CBS
ENSG00000057657	1.33	ENCFF016CBS
ENSG00000057663	2.55	ENCFF016CBS
ENSG00000057704	2.52	ENCFF016CBS
ENSG00000057757	2.89	ENCFF016CBS
ENSG00000057935	2.33	ENCFF016CBS
ENSG00000058056	2.38	ENCFF016CBS
ENSG00000058063	7.43	ENCFF016CBS
ENSG00000058091	1.61	ENCFF016CBS
ENSG00000058262	7.98	ENCFF016CBS
ENSG00000058272	9.76	ENCFF016CBS
ENSG00000058453	1.54	ENCFF016CBS
ENSG00000058600	2.95	ENCFF016CBS
ENSG00000058668	10.4	ENCFF016CBS
ENSG00000058673	12.49	ENCFF016CBS
ENSG00000058729	1.58	ENCFF016CBS
ENSG00000058799	1.31	ENCFF016CBS
ENSG00000058804	0.67	ENCFF016CBS
ENSG00000059122	2.9	ENCFF016CBS
ENSG00000059145	2.35	ENCFF016CBS
ENSG00000059377	2.89	ENCFF016CBS
ENSG00000059378	5.42	ENCFF016CBS
ENSG00000059573	1.5	ENCFF016CBS
ENSG00000059588	1.66	ENCFF016CBS
ENSG00000059691	2.2	ENCFF016CBS
ENSG00000059728	2.19	ENCFF016CBS
ENSG00000059758	6.43	ENCFF016CBS
ENSG00000059769	0.66	ENCFF016CBS
ENSG00000059804	8.38	ENCFF016CBS
ENSG00000060069	1.18	ENCFF016CBS
ENSG00000060138	17.91	ENCFF016CBS
ENSG00000060237	18.41	ENCFF016CBS
ENSG00000060339	4.12	ENCFF016CBS
ENSG00000060491	4.17	ENCFF016CBS
ENSG00000060558	0.65	ENCFF016CBS
ENSG00000060642	1.02	ENCFF016CBS
ENSG00000060656	0.96	ENCFF016CBS
ENSG00000060688	2.99	ENCFF016CBS
ENSG00000060749	2.17	ENCFF016CBS
ENSG00000060762	3.46	ENCFF016CBS
ENSG00000060971	4.43	ENCFF016CBS
ENSG00000060982	2.15	ENCFF016CBS
ENSG00000061273	6.47	ENCFF016CBS
ENSG00000061676	7.27	ENCFF016CBS
ENSG00000061794	1.93	ENCFF016CBS
ENSG00000061918	2.26	ENCFF016CBS
ENSG00000061936	3.74	ENCFF016CBS
ENSG00000061938	1.66	ENCFF016CBS
ENSG00000061987	6.83	ENCFF016CBS
ENSG00000062194	6.3	ENCFF016CBS
