gene_id	TPM	file_accession
ENSG00000059728	2.26	ENCFF916ODF
ENSG00000059758	2.97	ENCFF916ODF
ENSG00000059804	2.93	ENCFF916ODF
ENSG00000060069	0.96	ENCFF916ODF
ENSG00000060138	14.55	ENCFF916ODF
ENSG00000060237	14.99	ENCFF916ODF
ENSG00000060339	2.74	ENCFF916ODF
ENSG00000060491	1.79	ENCFF916ODF
ENSG00000060558	1.16	ENCFF916ODF
ENSG00000060656	1.52	ENCFF916ODF
ENSG00000060688	1.56	ENCFF916ODF
ENSG00000060749	1.6	ENCFF916ODF
ENSG00000060762	1.8	ENCFF916ODF
ENSG00000060971	2.17	ENCFF916ODF
ENSG00000060982	0.84	ENCFF916ODF
ENSG00000061273	2.74	ENCFF916ODF
ENSG00000061676	5.52	ENCFF916ODF
ENSG00000061794	1.04	ENCFF916ODF
ENSG00000061918	0.94	ENCFF916ODF
ENSG00000061936	1.43	ENCFF916ODF
ENSG00000061938	1.69	ENCFF916ODF
ENSG00000061987	3.47	ENCFF916ODF
ENSG00000062038	1.45	ENCFF916ODF
ENSG00000062194	2.56	ENCFF916ODF
ENSG00000062282	1.07	ENCFF916ODF
ENSG00000062485	5.72	ENCFF916ODF
ENSG00000062582	2.81	ENCFF916ODF
ENSG00000062598	3.02	ENCFF916ODF
ENSG00000062650	1.09	ENCFF916ODF
ENSG00000062716	15.56	ENCFF916ODF
ENSG00000062725	0.97	ENCFF916ODF
ENSG00000062822	0.6	ENCFF916ODF
ENSG00000063046	13.87	ENCFF916ODF
ENSG00000063176	0.82	ENCFF916ODF
ENSG00000063177	96.03	ENCFF916ODF
ENSG00000063241	2.51	ENCFF916ODF
ENSG00000063244	5.95	ENCFF916ODF
ENSG00000063245	1.79	ENCFF916ODF
ENSG00000063322	1.55	ENCFF916ODF
ENSG00000063601	0.93	ENCFF916ODF
ENSG00000063660	2.99	ENCFF916ODF
ENSG00000063854	2.92	ENCFF916ODF
ENSG00000063978	1.24	ENCFF916ODF
ENSG00000064012	1.19	ENCFF916ODF
ENSG00000064042	0.74	ENCFF916ODF
ENSG00000064102	1.07	ENCFF916ODF
ENSG00000064115	2.67	ENCFF916ODF
ENSG00000064205	5.48	ENCFF916ODF
ENSG00000064270	1.43	ENCFF916ODF
ENSG00000064300	1.71	ENCFF916ODF
ENSG00000064313	1.24	ENCFF916ODF
ENSG00000064393	0.9	ENCFF916ODF
ENSG00000064419	1.39	ENCFF916ODF
ENSG00000064490	2.52	ENCFF916ODF
ENSG00000064545	1.3	ENCFF916ODF
ENSG00000064547	0.62	ENCFF916ODF
ENSG00000064601	4.74	ENCFF916ODF
ENSG00000064607	2.37	ENCFF916ODF
ENSG00000064651	0.64	ENCFF916ODF
ENSG00000064652	0.79	ENCFF916ODF
ENSG00000064666	3.11	ENCFF916ODF
ENSG00000064687	1.21	ENCFF916ODF
ENSG00000064703	0.66	ENCFF916ODF
ENSG00000064726	2.1	ENCFF916ODF
ENSG00000064763	0.66	ENCFF916ODF
ENSG00000064932	2.21	ENCFF916ODF
ENSG00000064933	0.82	ENCFF916ODF
ENSG00000064961	3.8	ENCFF916ODF
ENSG00000064989	0.78	ENCFF916ODF
ENSG00000064999	0.91	ENCFF916ODF
ENSG00000065000	2.21	ENCFF916ODF
ENSG00000065029	1.6	ENCFF916ODF
ENSG00000065054	1.83	ENCFF916ODF
ENSG00000065057	1.17	ENCFF916ODF
ENSG00000065150	3.23	ENCFF916ODF
ENSG00000065154	3.41	ENCFF916ODF
ENSG00000065243	1.56	ENCFF916ODF
ENSG00000065268	2.73	ENCFF916ODF
