gene_id	TPM	file_accession
ENSG00000049246	3.65	ENCFF505TUS
ENSG00000049283	10.74	ENCFF505TUS
ENSG00000049323	17.65	ENCFF505TUS
ENSG00000049449	11.26	ENCFF505TUS
ENSG00000049540	16.52	ENCFF505TUS
ENSG00000049541	3.88	ENCFF505TUS
ENSG00000049618	11.78	ENCFF505TUS
ENSG00000049656	23.82	ENCFF505TUS
ENSG00000049759	50.25	ENCFF505TUS
ENSG00000049769	4.41	ENCFF505TUS
ENSG00000049860	26.35	ENCFF505TUS
ENSG00000049883	1.57	ENCFF505TUS
ENSG00000050130	15.21	ENCFF505TUS
ENSG00000050165	48.22	ENCFF505TUS
ENSG00000050327	5.11	ENCFF505TUS
ENSG00000050344	0.77	ENCFF505TUS
ENSG00000050393	2.97	ENCFF505TUS
ENSG00000050405	11.8	ENCFF505TUS
ENSG00000050426	11.19	ENCFF505TUS
ENSG00000050438	1.85	ENCFF505TUS
ENSG00000050555	27.64	ENCFF505TUS
ENSG00000050628	0.64	ENCFF505TUS
ENSG00000050748	6.81	ENCFF505TUS
ENSG00000050767	1.08	ENCFF505TUS
ENSG00000050820	32.07	ENCFF505TUS
ENSG00000051009	18.65	ENCFF505TUS
ENSG00000051108	64.5	ENCFF505TUS
ENSG00000051128	5.22	ENCFF505TUS
ENSG00000051180	0.89	ENCFF505TUS
ENSG00000051341	0.54	ENCFF505TUS
ENSG00000051382	5.11	ENCFF505TUS
ENSG00000051523	15.21	ENCFF505TUS
ENSG00000051596	5.33	ENCFF505TUS
ENSG00000051620	16.87	ENCFF505TUS
ENSG00000051825	4.29	ENCFF505TUS
